Date,Team,Pitcher,SO_Projection,Model_Id,OU,Over_Odds,Scale_Over,Under_Odds,Scale_Over,BE_Over,BE_Under,Poisson_Over,Poison_Under,Edge_Over,Edge_Under,OverUnder_Id,Platform,Bet_Amt,Win_Loss,Net,Net_Auto,Secondary
7/26/2022,BOS,Josh Winckowski,3.91,2,3.5,118,1.18,-150,-0.666666667,0.459,0.600,0.549,0.451,9.004%,-14.875%,2,2,5.00,L,-5.00,-5.00,
7/26/2022,NYY,Jordan Montgomery,5.46,2,5.5,120,1.2,-152,-0.657894737,0.455,0.603,0.464,0.536,0.967%,-6.739%,0,2,0.00,,,,
7/26/2022,NYM,Taijuan Walker,4.85,2,4.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.533,0.467,1.357%,-7.409%,0,2,0.00,,,,
7/26/2022,LAA,Jose Suarez,4.62,2,3.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.678,0.322,15.373%,-22.300%,2,1,5.50,L,-5.50,-5.50,
7/26/2022,MIN,Dylan Bundy,4.43,2,3.5,-155,-0.64516129,125,1.25,0.608,0.444,0.646,0.354,3.791%,-9.020%,0,1,0.00,,,,
7/26/2022,CWS,Michael Kopech,4.95,2,4.5,128,1.28,-164,-0.609756098,0.439,0.621,0.551,0.449,11.209%,-17.190%,2,2,5.00,L,-5.00,-5.00,
7/26/2022,SF,Carlos Rodon,7.31,2,7.5,105,1.05,-140,-0.714285714,0.488,0.583,0.447,0.553,-4.043%,-3.071%,0,1,0.00,,,,
7/26/2022,HOU,Luis Garcia,6.69,2,5.5,-152,-0.657894737,120,1.2,0.603,0.455,0.658,0.342,5.479%,-11.251%,2,2,7.60,W,5.00,5.00,
7/26/2022,OAK,Frankie Montas,4.87,2,4.5,-140,-0.714285714,110,1.1,0.583,0.476,0.536,0.464,-4.693%,-1.260%,0,2,0.00,,,,
7/26/2022,TEX,Dane Dunning,3.21,2,3.5,-128,-0.78125,100,1,0.561,0.500,0.400,0.600,-16.170%,10.029%,1,2,5.00,L,-5.00,-5.00,
7/26/2022,SEA,George Kirby,5.46,2,5.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.464,0.536,-4.559%,-1.376%,0,2,0.00,,,,
7/26/2022,WSH,Josiah Gray,5.83,2,5.5,120,1.2,-155,-0.64516129,0.455,0.608,0.527,0.473,7.210%,-13.449%,2,1,5.00,W,6.00,6.00,
7/26/2022,LAD,Mitch White,4.81,2,3.5,106,1.06,-134,-0.746268657,0.485,0.573,0.707,0.293,22.185%,-27.993%,2,2,5.00,W,5.30,5.30,
7/27/2022,ATL,Charlie Morton,6.66,2,6.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.499,0.501,-4.695%,-2.231%,0,1,0.00,,,,
7/27/2022,PHI,Kyle Gibson,4.70,2,4.5,-142,-0.704225352,112,1.12,0.587,0.472,0.505,0.495,-8.139%,2.291%,0,2,0.00,,,,
7/27/2022,DET,Tarik Skubal,6.25,2,5.5,114,1.14,-146,-0.684931507,0.467,0.593,0.594,0.406,12.631%,-18.709%,2,2,5.00,L,-5.00,-5.00,
7/27/2022,SD,Yu Darvish,6.57,2,6.5,-132,-0.757575758,104,1.04,0.569,0.490,0.484,0.516,-8.450%,2.533%,0,2,0.00,,,,
7/27/2022,MIN,Chris Archer,3.30,2,3.5,-125,-0.8,-110,-0.909090909,0.556,0.524,0.420,0.580,-13.589%,5.653%,1,1,5.50,W,5.00,5.00,
7/27/2022,MIL,Corbin Burnes,7.99,2,7.5,-126,-0.793650794,-102,-0.980392157,0.558,0.505,0.546,0.454,-1.188%,-5.059%,0,2,0.00,,,,
7/27/2022,KC,Brad Keller,4.42,2,4.5,-140,-0.714285714,105,1.05,0.583,0.488,0.453,0.547,-13.069%,5.955%,1,1,5.00,L,-5.00,-5.00,
7/27/2022,COL,Antonio Senzatela,3.06,2,2.5,-150,-0.666666667,110,1.1,0.600,0.476,0.590,0.410,-0.988%,-6.631%,0,1,0.00,,,,
7/27/2022,CWS,Lucas Giolito,6.04,2,4.5,126,1.26,-160,-0.625,0.442,0.615,0.720,0.280,27.778%,-33.565%,2,2,10.00,L,-10.00,-10.00,
7/27/2022,WSH,Patrick Corbin,4.95,2,4.5,104,1.04,-130,-0.769230769,0.490,0.565,0.551,0.449,6.049%,-11.591%,2,2,5.00,L,-5.00,-5.00,
7/27/2022,OAK,Cole Irvin,4.40,2,3.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.641,0.359,10.567%,-17.544%,2,1,5.75,W,5.00,5.00,
7/27/2022,HOU,Christian Javier,7.61,2,7.5,106,1.06,-134,-0.746268657,0.485,0.573,0.491,0.509,0.597%,-6.406%,0,2,0.00,,,,
7/27/2022,SF,Logan Webb,5.13,2,4.5,-148,-0.675675676,116,1.16,0.597,0.463,0.582,0.418,-1.476%,-4.498%,0,2,0.00,,,,
7/27/2022,ARI,Zac Gallen,6.29,2,5.5,-126,-0.793650794,-102,-0.980392157,0.558,0.505,0.600,0.400,4.219%,-10.466%,0,2,0.00,,,,
7/27/2022,TEX,Jon Gray,6.10,2,6.5,124,1.24,-158,-0.632911392,0.446,0.612,0.410,0.590,-3.667%,-2.216%,0,1,0.00,,,,
7/27/2022,SEA,Marco Gonzales,4.34,2,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.630,0.370,4.666%,-11.780%,0,1,0.00,,,,
7/27/2022,MIA,Braxton Garrett,3.93,2,4.5,-150,-0.666666667,110,1.1,0.600,0.476,0.357,0.643,-24.251%,16.632%,1,1,5.00,L,-5.00,-5.00,
7/27/2022,CIN,Luis Castillo,6.33,2,5.5,-158,-0.632911392,124,1.24,0.612,0.446,0.606,0.394,-0.663%,-5.220%,0,2,0.00,,,,
7/27/2022,TB,Drew Rasmussen,4.83,2,3.5,-180,-0.555555556,135,1.35,0.643,0.426,0.710,0.290,6.744%,-13.583%,2,1,9.00,W,5.00,5.00,
7/27/2022,BAL,Tyler Wells,4.78,2,4.5,-128,-0.78125,100,1,0.561,0.500,0.520,0.480,-4.131%,-2.009%,0,2,0.00,,,,
7/27/2022,STL,Adam Wainwright,4.57,2,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.669,0.331,8.604%,-15.718%,2,1,7.00,W,5.00,5.00,
7/27/2022,TOR,Kevin Gausman,6.78,2,5.5,-160,-0.625,126,1.26,0.615,0.442,0.670,0.330,5.493%,-11.279%,2,2,8.00,W,5.00,5.00,
7/27/2022,CLE,Cal Quantrill,3.88,2,4.5,115,1.15,-155,-0.64516129,0.465,0.608,0.348,0.652,-11.738%,4.442%,0,1,0.00,,,,
7/27/2022,BOS,Nathan Eovaldi,5.48,2,4.5,-164,-0.609756098,128,1.28,0.621,0.439,0.639,0.361,1.815%,-7.795%,0,2,0.00,,,,
7/27/2022,NYM,Max Scherzer,7.54,2,7.5,-155,-0.64516129,120,1.2,0.608,0.455,0.481,0.519,-12.663%,6.424%,1,1,5.00,W,6.00,6.00,
7/28/2022,BAL,Jordan Lyles,4.47,2,4.5,-140,-0.714285714,100,1,0.583,0.500,0.462,0.538,-12.114%,3.781%,0,1,0.00,,,,
7/28/2022,MIA,Daniel Castano,3.48,2,2.5,-165,-0.606060606,125,1.25,0.623,0.444,0.675,0.325,5.280%,-11.988%,2,1,8.25,L,-8.25,-8.25,
7/28/2022,CIN,Graham Ashcraft,4.52,2,4.5,115,1.15,-155,-0.64516129,0.465,0.608,0.472,0.528,0.657%,-7.953%,0,1,0.00,,,,
7/28/2022,PHI,Zack Wheeler,6.17,2,6.5,105,1.05,-140,-0.714285714,0.488,0.583,0.421,0.579,-6.682%,-0.431%,0,1,0.00,,,,
7/28/2022,PIT,Zach Thompson,4.10,2,3.5,-118,-0.847457627,-106,-0.943396226,0.541,0.515,0.586,0.414,4.453%,-10.038%,0,2,0.00,,,,
7/28/2022,KC,Brady Singer,5.39,2,4.5,-126,-0.793650794,-102,-0.980392157,0.558,0.505,0.625,0.375,6.756%,-13.004%,2,2,6.30,W,5.00,5.00,
7/28/2022,NYY,Jameson Taillon,5.34,2,4.5,-150,-0.666666667,110,1.1,0.600,0.476,0.617,0.383,1.701%,-9.320%,0,1,0.00,,,,
7/28/2022,TOR,Yusei Kikuchi,4.91,2,5.5,102,1.02,-130,-0.769230769,0.495,0.565,0.368,0.632,-12.680%,6.653%,1,2,6.50,W,5.00,5.00,
7/28/2022,BOS,Kutter Crawford,4.46,2,4.5,115,1.15,-150,-0.666666667,0.465,0.600,0.460,0.540,-0.483%,-6.029%,0,1,0.00,,,,
7/28/2022,CLE,Triston McKenzie,5.62,2,5.5,106,1.06,-134,-0.746268657,0.485,0.573,0.492,0.508,0.609%,-6.418%,0,2,0.00,,,,
7/28/2022,HOU,Jose Urquidy,5.12,2,4.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.580,0.420,4.542%,-11.519%,0,1,0.00,,,,
7/28/2022,SEA,Logan Gilbert,6.10,2,5.5,122,1.22,-156,-0.641025641,0.450,0.609,0.570,0.430,11.980%,-17.962%,2,2,5.00,W,6.10,6.10,
7/28/2022,COL,Jose Urena,3.49,2,2.5,-140,-0.714285714,105,1.05,0.583,0.488,0.677,0.323,9.397%,-16.510%,2,1,7.00,L,-7.00,-7.00,
7/28/2022,LAD,Tyler Anderson,4.03,2,3.5,-160,-0.625,120,1.2,0.615,0.455,0.572,0.428,-4.302%,-2.691%,0,1,0.00,,,,
7/28/2022,SF,Alex Wood,5.29,2,6.5,120,1.2,-165,-0.606060606,0.455,0.623,0.281,0.719,-17.321%,9.603%,1,1,8.25,W,5.00,5.00,
7/28/2022,CHC,Justin Steele,4.72,2,4.5,-135,-0.740740741,100,1,0.574,0.500,0.509,0.491,-6.538%,-0.908%,0,1,0.00,,,,
7/30/2022,CLE,Zach Plesac,4.38,2,5.5,126,1.26,-160,-0.625,0.442,0.615,0.277,0.723,-16.576%,10.790%,1,2,8.00,L,-8.00,-8.00,
7/30/2022,TB,Corey Kluber,5.17,2,4.5,135,1.35,-190,-0.526315789,0.426,0.655,0.589,0.411,16.328%,-24.399%,2,1,5.00,W,6.75,6.75,
7/30/2022,NYY,Nestor Cortes,5.57,1,5.5,-154,-0.649350649,120,1.2,0.606,0.455,0.483,0.517,-12.326%,6.241%,1,2,5.00,W,6.00,6.00,
7/30/2022,DET,Drew Hutchison,3.60,2,2.5,-150,-0.666666667,115,1.15,0.600,0.465,0.697,0.303,9.725%,-16.237%,2,1,7.50,W,5.00,5.00,
7/30/2022,TOR,Ross Stripling,4.60,2,4.5,128,1.28,-164,-0.609756098,0.439,0.621,0.487,0.513,4.817%,-10.798%,0,2,0.00,,,,
7/30/2022,MIL,Eric Lauer,5.58,2,5.5,100,1,-130,-0.769230769,0.500,0.565,0.485,0.515,-1.526%,-4.996%,0,1,0.00,,,,
7/30/2022,BOS,Nick Pivetta,5.38,2,5.5,116,1.16,-148,-0.675675676,0.463,0.597,0.450,0.550,-1.255%,-4.718%,0,2,0.00,,,,
7/30/2022,NYM,Carlos Carrasco,5.63,2,5.5,120,1.2,-155,-0.64516129,0.455,0.608,0.493,0.507,3.868%,-10.107%,0,1,0.00,,,,
7/30/2022,BAL,Dean Kremer,4.60,2,4.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.487,0.513,-4.812%,-2.165%,0,1,0.00,,,,
7/30/2022,CIN,Tyler Mahle,5.93,2,5.5,-138,-0.724637681,108,1.08,0.580,0.481,0.543,0.457,-3.682%,-2.378%,0,2,0.00,,,,
7/30/2022,SEA,Chris Flexen,3.33,1,3.5,-150,-0.666666667,110,1.1,0.600,0.476,0.426,0.574,-17.372%,9.753%,1,1,5.00,W,5.50,5.50,
7/30/2022,HOU,Framber Valdez,6.09,2,5.5,-160,-0.625,120,1.2,0.615,0.455,0.569,0.431,-4.672%,-2.321%,0,1,0.00,,,,
7/30/2022,SD,Joe Musgrove,5.17,1,6.5,100,1,-130,-0.769230769,0.500,0.565,0.263,0.737,-23.693%,17.171%,1,1,6.50,L,-6.50,-6.50,
7/30/2022,MIN,Sonny Gray,5.02,2,4.5,-125,-0.8,-110,-0.909090909,0.556,0.524,0.563,0.437,0.745%,-8.682%,0,1,0.00,,,,
7/30/2022,PIT,Mitch Keller,4.94,2,4.5,-118,-0.847457627,-108,-0.925925926,0.541,0.519,0.549,0.451,0.763%,-6.815%,0,2,0.00,,,,
7/30/2022,PHI,Ranger Suarez,4.19,1,4.5,-180,-0.555555556,130,1.3,0.643,0.435,0.408,0.592,-23.463%,15.699%,1,1,5.00,L,-5.00,-5.00,
7/30/2022,STL,Dakota Hudson,3.45,2,2.5,-175,-0.571428571,130,1.3,0.636,0.435,0.670,0.330,3.344%,-10.459%,0,1,0.00,,,,
7/30/2022,WSH,Erick Fedde,4.21,2,4.5,128,1.28,-164,-0.609756098,0.439,0.621,0.412,0.588,-2.648%,-3.333%,0,2,0.00,,,,
7/30/2022,CWS,Johnny Cueto,4.94,2,4.5,105,1.05,-140,-0.714285714,0.488,0.583,0.549,0.451,6.111%,-13.225%,2,1,5.00,L,-5.00,-5.00,
7/30/2022,OAK,Paul Blackburn,4.10,2,3.5,-165,-0.606060606,125,1.25,0.623,0.444,0.586,0.414,-3.682%,-3.026%,0,1,0.00,,,,
7/30/2022,ATL,Ian Anderson,5.17,2,4.5,-130,-0.769230769,100,1,0.565,0.500,0.589,0.411,2.360%,-8.881%,0,1,0.00,,,,
7/30/2022,LAD,Clayton Kershaw,5.74,2,4.5,-150,-0.666666667,118,1.18,0.600,0.459,0.679,0.321,7.864%,-13.735%,2,2,7.50,L,-7.50,-7.50,
7/30/2022,COL,Kyle Freeland,3.80,2,3.5,-125,-0.8,-110,-0.909090909,0.556,0.524,0.527,0.473,-2.904%,-5.032%,0,1,0.00,,,,
7/30/2022,TEX,Glenn Otto,4.90,2,4.5,-148,-0.675675676,116,1.16,0.597,0.463,0.542,0.458,-5.499%,-0.475%,0,2,0.00,,,,
7/31/2022,ATL,Max Fried,5.96,2,5.5,-140,-0.714285714,105,1.05,0.583,0.488,0.548,0.452,-3.546%,-3.568%,0,1,0.00,,,,
7/31/2022,ARI,Merrill Kelly,4.78,2,5.5,110,1.1,-140,-0.714285714,0.476,0.583,0.346,0.654,-13.069%,7.117%,1,2,7.00,L,-7.00,-7.00,
7/31/2022,PHI,Aaron Nola,7.17,2,7.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.427,0.573,-8.320%,2.385%,0,2,0.00,,,,
7/31/2022,PIT,JT Brubaker,5.50,2,4.5,-150,-0.666666667,110,1.1,0.600,0.476,0.642,0.358,4.248%,-11.867%,0,1,0.00,,,,
7/31/2022,NYY,Jordan Montgomery,5.65,2,5.5,110,1.1,-140,-0.714285714,0.476,0.583,0.497,0.503,2.041%,-7.993%,0,1,0.00,,,,
7/31/2022,KC,Zack Greinke,3.56,2,3.5,110,1.1,-140,-0.714285714,0.476,0.583,0.476,0.524,0.007%,-5.959%,0,2,0.00,,,,
7/31/2022,STL,Andre Pallante,3.55,2,3.5,105,1.05,-140,-0.714285714,0.488,0.583,0.474,0.526,-1.369%,-5.745%,0,1,0.00,,,,
7/31/2022,WSH,Josiah Gray,6.06,2,6.5,126,1.26,-160,-0.625,0.442,0.615,0.403,0.597,-3.914%,-1.872%,0,2,0.00,,,,
7/31/2022,MIL,Aaron Ashby,6.17,2,5.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.581,0.419,6.903%,-13.678%,2,1,5.25,W,5.00,5.00,
7/31/2022,BOS,Josh Winckowski,3.87,2,3.5,-135,-0.740740741,105,1.05,0.574,0.488,0.541,0.459,-3.374%,-2.853%,0,1,0.00,,,,
7/31/2022,CIN,Nick Lodolo,5.89,2,6.5,-148,-0.675675676,116,1.16,0.597,0.463,0.376,0.624,-22.074%,16.100%,1,2,5.00,L,-5.00,-5.00,
7/31/2022,TB,Shane McClanahan,7.54,2,7.5,116,1.16,-146,-0.684931507,0.463,0.593,0.481,0.519,1.825%,-7.471%,0,2,0.00,,,,
7/31/2022,MIA,Pablo Lopez,4.92,1,5.5,104,1.04,-132,-0.757575758,0.490,0.569,0.370,0.630,-12.019%,6.103%,1,2,6.60,W,5.00,5.00,
7/31/2022,NYM,Taijuan Walker,5.58,2,4.5,-144,-0.694444444,114,1.14,0.590,0.467,0.655,0.345,6.465%,-12.210%,2,2,7.20,L,-7.20,-7.20,
7/31/2022,SEA,George Kirby,3.98,2,3.5,-136,-0.735294118,108,1.08,0.576,0.481,0.563,0.437,-1.366%,-4.338%,0,2,0.00,,,,
7/31/2022,HOU,Jake Odorizzi,5.10,2,4.5,120,1.2,-160,-0.625,0.455,0.615,0.577,0.423,12.233%,-19.226%,2,1,5.00,W,6.00,6.00,
7/31/2022,CWS,Dylan Cease,7.56,2,8.5,114,1.14,-146,-0.684931507,0.467,0.593,0.346,0.654,-12.100%,6.022%,1,2,7.30,W,5.00,5.00,
7/31/2022,COL,German Marquez,4.83,2,4.5,115,1.15,-150,-0.666666667,0.465,0.600,0.529,0.471,6.407%,-12.919%,2,1,5.00,L,-5.00,-5.00,
7/31/2022,LAD,Tony Gonsolin,4.78,2,4.5,135,1.35,-185,-0.540540541,0.426,0.649,0.520,0.480,9.456%,-16.922%,2,1,5.00,W,6.75,6.75,
7/31/2022,TEX,Dane Dunning,4.26,2,5.5,120,1.2,-154,-0.649350649,0.455,0.606,0.257,0.743,-19.783%,13.699%,1,2,7.70,W,5.00,5.00,
7/31/2022,LAA,Reid Detmers,5.95,2,5.5,-136,-0.735294118,108,1.08,0.576,0.481,0.546,0.454,-3.002%,-2.703%,0,2,0.00,,,,
7/31/2022,MIN,Dylan Bundy,4.35,2,3.5,-130,-0.769230769,-105,-0.952380952,0.565,0.512,0.632,0.368,6.655%,-14.396%,2,1,6.50,L,-6.50,-6.50,
7/31/2022,SD,Sean Manaea,6.13,2,5.5,114,1.14,-144,-0.694444444,0.467,0.590,0.575,0.425,10.768%,-16.513%,2,2,5.00,W,5.70,5.70,
7/31/2022,SD,Sean Manaea,6.13,2,4.5,-165,-0.606060606,125,1.25,0.623,0.444,0.732,0.268,10.933%,-17.641%,2,1,8.25,W,5.00,5.00,
7/31/2022,CHC,Adrian Sampson,4.07,2,3.5,105,1.05,-140,-0.714285714,0.488,0.583,0.580,0.420,9.228%,-16.342%,2,1,5.00,W,5.25,5.25,
7/31/2022,SF,Carlos Rodon,7.47,2,7.5,-152,-0.657894737,120,1.2,0.603,0.455,0.471,0.529,-13.221%,7.449%,1,2,5.00,L,-5.00,-5.00,
8/1/2022,SEA,Marco Gonzales,3.63,2,3.5,120,1.2,-160,-0.625,0.455,0.615,0.491,0.509,3.660%,-10.653%,0,1,0.00,,,,
8/1/2022,NYM,Max Scherzer,6.42,1,7.5,110,1.1,-140,-0.714285714,0.476,0.583,0.316,0.684,-16.061%,10.109%,1,2,7.00,W,5.00,5.00,
8/1/2022,WSH,Patrick Corbin,5.54,2,4.5,115,1.15,-155,-0.64516129,0.465,0.608,0.649,0.351,18.356%,-25.652%,2,1,5.00,L,-5.00,-5.00,
8/1/2022,CLE,Cal Quantrill,4.55,2,4.5,125,1.25,-175,-0.571428571,0.444,0.636,0.477,0.523,3.292%,-11.372%,0,1,0.00,,,,
8/1/2022,TEX,Jon Gray,6.35,2,6.5,-150,-0.666666667,115,1.15,0.600,0.465,0.450,0.550,-15.027%,8.515%,1,1,5.00,W,5.75,5.75,
8/1/2022,HOU,Luis Garcia,6.05,2,6.5,115,1.15,-144,-0.694444444,0.465,0.590,0.402,0.598,-6.339%,0.811%,0,1,0.00,,,,
8/1/2022,BOS,Nathan Eovaldi,5.34,2,5.5,145,1.45,-195,-0.512820513,0.408,0.661,0.443,0.557,3.531%,-10.449%,0,1,0.00,,,,
8/1/2022,KC,Brad Keller,3.95,2,3.5,-150,-0.666666667,118,1.18,0.600,0.459,0.557,0.443,-4.330%,-1.542%,0,2,0.00,,,,
8/1/2022,CWS,Michael Kopech,5.73,2,5.5,116,1.16,-148,-0.675675676,0.463,0.597,0.510,0.490,4.708%,-10.681%,0,2,0.00,,,,
8/1/2022,COL,Antonio Senzatela,3.41,2,3.5,100,1,-130,-0.769230769,0.500,0.565,0.444,0.556,-5.617%,-0.905%,0,1,0.00,,,,
8/1/2022,SD,Mike Clevinger,5.70,2,5.5,-140,-0.714285714,110,1.1,0.583,0.476,0.505,0.495,-7.832%,1.879%,0,2,0.00,,,,
8/1/2022,SF,Logan Webb,5.37,2,4.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.622,0.378,7.642%,-14.568%,2,1,6.00,L,-6.00,-6.00,
8/2/2022,NYM,Jacob DeGrom,5.63,1,7.5,122,1.22,-156,-0.641025641,0.450,0.609,0.207,0.793,-24.361%,18.378%,1,2,15.60,W,10.00,10.00,
8/2/2022,MIL,Corbin Burnes,8.20,2,8.5,114,1.14,-146,-0.684931507,0.467,0.593,0.435,0.565,-3.194%,-2.884%,0,2,0.00,,,,
8/2/2022,PIT,Bryse Wilson,3.42,2,3.5,120,1.2,-152,-0.657894737,0.455,0.603,0.446,0.554,-0.854%,-4.918%,0,2,0.00,,,,
8/2/2022,NYY,Jameson Taillon,5.21,2,4.5,-125,-0.8,-105,-0.952380952,0.556,0.512,0.596,0.404,4.000%,-10.775%,0,1,0.00,,,,
8/2/2022,SEA,Logan Gilbert,5.80,2,4.5,-145,-0.689655172,110,1.1,0.592,0.476,0.687,0.313,9.544%,-16.347%,2,1,7.25,L,-7.25,-7.25,
8/2/2022,CLE,Triston McKenzie,5.80,2,6.5,104,1.04,-130,-0.769230769,0.490,0.565,0.362,0.638,-12.859%,7.317%,1,2,6.50,L,-6.50,-6.50,
8/2/2022,ARI,Zac Gallen,6.09,2,4.5,112,1.12,-142,-0.704225352,0.472,0.587,0.727,0.273,25.511%,-31.359%,2,2,5.00,W,5.60,5.60,
8/2/2022,TB,Drew Rasmussen,4.73,2,4.5,130,1.3,-175,-0.571428571,0.435,0.636,0.511,0.489,7.614%,-14.729%,2,1,5.00,L,-5.00,-5.00,
8/2/2022,TOR,Kevin Gausman,6.67,2,7.5,118,1.18,-150,-0.666666667,0.459,0.600,0.352,0.648,-10.647%,4.775%,0,2,0.00,,,,
8/2/2022,ATL,Spencer Strider,7.42,2,7.5,100,1,-135,-0.740740741,0.500,0.574,0.464,0.536,-3.639%,-3.808%,0,1,0.00,,,,
8/2/2022,MIN,Chris Archer,4.28,2,3.5,-144,-0.694444444,112,1.12,0.590,0.472,0.619,0.381,2.908%,-9.094%,0,2,0.00,,,,
8/2/2022,STL,Adam Wainwright,4.94,2,4.5,-116,-0.862068966,-110,-0.909090909,0.537,0.524,0.549,0.451,1.188%,-7.273%,0,2,0.00,,,,
8/2/2022,CHC,Keegan Thompson,4.96,2,4.5,120,1.2,-155,-0.64516129,0.455,0.608,0.552,0.448,9.791%,-16.030%,2,1,5.00,L,-5.00,-5.00,
8/2/2022,BAL,Jordan Lyles,4.43,2,4.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.455,0.545,-9.089%,2.163%,0,1,0.00,,,,
8/2/2022,TEX,Spencer Howard,4.73,2,3.5,-142,-0.704225352,112,1.12,0.587,0.472,0.695,0.305,10.824%,-16.671%,2,2,7.10,L,-7.10,-7.10,
8/2/2022,HOU,Christian Javier,7.56,2,7.5,130,1.3,-175,-0.571428571,0.435,0.636,0.484,0.516,4.935%,-12.050%,0,1,0.00,,,,
8/2/2022,BOS,Kutter Crawford,4.87,2,3.5,-164,-0.609756098,128,1.28,0.621,0.439,0.716,0.284,9.504%,-15.485%,2,2,8.20,W,5.00,5.00,1
8/2/2022,BOS ,Kutter Crawford,4.87,2,4.5,150,1.5,-225,-0.444444444,0.400,0.692,0.536,0.464,13.641%,-22.872%,2,1,5.00,W,7.50,7.50,
8/2/2022,KC,Brad Keller,4.01,2,3.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.568,0.432,2.303%,-9.229%,0,1,0.00,,,,
8/2/2022,CWS,Lucas Giolito,6.41,2,6.5,104,1.04,-132,-0.757575758,0.490,0.569,0.459,0.541,-3.094%,-2.822%,0,2,0.00,,,,
8/2/2022,OAK,Cole Irvin,4.17,2,3.5,-172,-0.581395349,134,1.34,0.632,0.427,0.599,0.401,-3.334%,-2.637%,0,2,0.00,,,,
8/2/2022,LAA,Jose Suarez,4.47,2,4.5,-125,-0.8,-104,-0.961538462,0.556,0.510,0.462,0.538,-9.336%,2.800%,0,2,0.00,,,,
8/2/2022,SF,Alex Wood,5.43,2,5.5,125,1.25,-170,-0.588235294,0.444,0.630,0.459,0.541,1.460%,-8.868%,0,1,0.00,,,,
8/2/2022,LAD,Tyler Anderson,4.71,2,4.5,-165,-0.606060606,125,1.25,0.623,0.444,0.507,0.493,-11.540%,4.832%,0,1,0.00,,,,
8/2/2022,COL,Ryan Feltner,3.35,1,3.5,-130,-0.769230769,100,1,0.565,0.500,0.431,0.569,-13.454%,6.932%,1,1,5.00,W,5.00,5.00,
8/3/2022,TOR,Yusei Kikuchi,4.51,2,5.5,122,1.22,-156,-0.641025641,0.450,0.609,0.299,0.701,-15.167%,9.185%,1,2,7.80,W,5.00,5.00,
8/3/2022,ATL,Charlie Morton,6.08,2,6.5,-144,-0.694444444,114,1.14,0.590,0.467,0.407,0.593,-18.362%,12.617%,1,2,5.00,L,-5.00,-5.00,
8/3/2022,PHI,Zack Wheeler,6.23,2,6.5,-130,-0.769230769,105,1.05,0.565,0.488,0.431,0.569,-13.463%,8.161%,1,1,5.00,L,-5.00,-5.00,
8/3/2022,NYY,Gerrit Cole,8.12,2,8.5,108,1.08,-136,-0.735294118,0.481,0.576,0.424,0.576,-5.657%,-0.047%,0,2,0.00,,,,
8/3/2022,SEA,Luis Castillo,6.13,2,6.5,120,1.2,-152,-0.657894737,0.455,0.603,0.415,0.585,-3.998%,-1.774%,0,2,0.00,,,,
8/3/2022,MIN,Joe Ryan,5.91,2,5.5,100,1,-130,-0.769230769,0.500,0.565,0.540,0.460,3.976%,-10.498%,0,1,0.00,,,,
8/3/2022,CLE,Shane Bieber,6.84,2,6.5,-140,-0.714285714,105,1.05,0.583,0.488,0.526,0.474,-5.715%,-1.399%,0,1,0.00,,,,
8/3/2022,TEX,Martin Perez,5.41,2,5.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.456,0.544,-5.660%,-1.115%,0,1,0.00,,,,
8/3/2022,CIN,Mike Minor,5.77,2,4.5,-140,-0.714285714,105,1.05,0.583,0.488,0.683,0.317,9.965%,-17.078%,2,1,7.00,W,5.00,5.00,
8/3/2022,MIA,Sandy Alcantara,6.53,2,7.5,-112,-0.892857143,-112,-0.892857143,0.528,0.528,0.332,0.668,-19.667%,14.006%,1,2,5.60,W,5.00,5.00,
8/3/2022,OAK,James Kaprielian,5.11,1,4.5,-106,-0.943396226,-122,-0.819672131,0.515,0.550,0.579,0.421,6.403%,-12.814%,2,2,5.30,L,-5.30,-5.30,
8/3/2022,SF,Alex Cobb,5.79,2,4.5,-135,-0.740740741,100,1,0.574,0.500,0.686,0.314,11.138%,-18.585%,2,1,6.75,W,5.00,5.00,
8/3/2022,LAD,Julio Urias,5.60,2,5.5,-160,-0.625,126,1.26,0.615,0.442,0.488,0.512,-12.725%,6.938%,1,2,5.00,L,-5.00,-5.00,
8/3/2022,SD,Blake Snell,7.61,2,6.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.637,0.363,11.749%,-17.800%,2,2,5.40,W,5.00,5.00,
8/3/2022,COL,Chad Kuhl,4.15,2,3.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.595,0.405,7.604%,-13.656%,2,2,5.40,W,5.00,5.00,
